20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0003,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0002,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20.0001,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20.001,20.0019,20.0029,20.0038,20.0048,20.0057,20.0067,20.0077,20.0086,20.0096,20.0105,20.0115,20.0124,20.0134,20.0143,20.0153,20.0162,20.0172,20.0181,20.019,20.02,20.0209,20.0218,20.0228,20.0237,20.0246,20.0256,20.0265,20.0274,20.0283,20.0292,20.0301,20.031,20.0319,20.0328,20.0337,20.0346,20.0355,20.0364,20.0373,20.0381,20.039,20.0399,20.0407,20.0416,20.0424,20.0433,20.0441,20.0449,20.0458,20.0466,20.0474,20.0482,20.049,20.0498,20.0506,20.0514,20.0522,20.053,20.0537,20.0545,20.0552,20.056,20.0567,20.0574,20.0582,20.0589,20.0596,20.0603,20.061,20.0616,20.0623,20.063,20.0636,20.0643,20.0649,20.0655,20.0662,20.0668,20.0674,20.0679,20.0685,20.0691,20.0697,20.0702,20.0707,20.0713,20.0718,20.0723,20.0728,20.0733,20.0737,20.0742,20.0746,20.0751,20.0755,20.0759,20.0763,20.0767,20.0771,20.0775,20.0778,20.0782,20.0785,20.0788,20.0791,20.0794,20.0797,20.0799,20.0802,20.0804,20.0806,20.0808,20.081,20.0812,20.0814,20.0815,20.0817,20.0818,20.0819,20.082,20.0821,20.0822,20.0822,20.0823,20.0823,20.0823,20.0823,20.0823,20.0823,20.0822,20.0822,20.0821,20.082,20.0819,20.0818,20.0817,20.0815,20.0814,20.0812,20.081,20.0808,20.0806,20.0804,20.0802,20.0799,20.0797,20.0794,20.0791,20.0788,20.0785,20.0782,20.0778,20.0775,20.0771,20.0767,20.0763,20.0759,20.0755,20.0751,20.0746,20.0742,20.0737,20.0733,20.0728,20.0723,20.0718,20.0713,20.0707,20.0702,20.0697,20.0691,20.0685,20.0679,20.0674,20.0668,20.0662,20.0655,20.0649,20.0643,20.0636,20.063,20.0623,20.0616,20.061,20.0603,20.0596,20.0589,20.0582,20.0574,20.0567,20.056,20.0552,20.0545,20.0537,20.053,20.0522,20.0514,20.0506,20.0498,20.049,20.0482,20.0474,20.0466,20.0458,20.0449,20.0441,20.0433,20.0424,20.0416,20.0407,20.0399,20.039,20.0381,20.0373,20.0364,20.0355,20.0346,20.0337,20.0328,20.0319,20.031,20.0301,20.0292,20.0283,20.0274,20.0265,20.0256,20.0246,20.0237,20.0228,20.0218,20.0209,20.02,20.019,20.0181,20.0172,20.0162,20.0153,20.0143,20.0134,20.0124,20.0115,20.0105,20.0096,20.0086,20.0077,20.0067,20.0057,20.0048,20.0038,20.0029,20.0019,20.001,20
20,20.0019,20.0038,20.0058,20.0077,20.0096,20.0115,20.0134,20.0153,20.0172,20.0191,20.021,20.023,20.0249,20.0268,20.0286,20.0305,20.0324,20.0343,20.0362,20.0381,20.04,20.0418,20.0437,20.0456,20.0474,20.0493,20.0511,20.053,20.0548,20.0566,20.0584,20.0603,20.0621,20.0639,20.0657,20.0674,20.0692,20.071,20.0728,20.0745,20.0763,20.078,20.0797,20.0814,20.0832,20.0849,20.0865,20.0882,20.0899,20.0915,20.0932,20.0948,20.0964,20.098,20.0996,20.1012,20.1028,20.1043,20.1059,20.1074,20.1089,20.1104,20.1119,20.1134,20.1148,20.1163,20.1177,20.1191,20.1205,20.1219,20.1232,20.1246,20.1259,20.1272,20.1285,20.1298,20.131,20.1322,20.1335,20.1346,20.1358,20.137,20.1381,20.1392,20.1403,20.1414,20.1424,20.1435,20.1445,20.1454,20.1464,20.1473,20.1483,20.1491,20.15,20.1509,20.1517,20.1525,20.1532,20.154,20.1547,20.1554,20.1561,20.1567,20.1574,20.158,20.1585,20.1591,20.1596,20.1601,20.1606,20.161,20.1614,20.1618,20.1622,20.1625,20.1628,20.1631,20.1633,20.1635,20.1637,20.1639,20.164,20.1642,20.1642,20.1643,20.1643,20.1643,20.1643,20.1642,20.1642,20.164,20.1639,20.1637,20.1635,20.1633,20.1631,20.1628,20.1625,20.1622,20.1618,20.1614,20.161,20.1606,20.1601,20.1596,20.1591,20.1585,20.158,20.1574,20.1567,20.1561,20.1554,20.1547,20.154,20.1532,20.1525,20.1517,20.1509,20.15,20.1491,20.1483,20.1473,20.1464,20.1454,20.1445,20.1435,20.1424,20.1414,20.1403,20.1392,20.1381,20.137,20.1358,20.1346,20.1335,20.1322,20.131,20.1298,20.1285,20.1272,20.1259,20.1246,20.1232,20.1219,20.1205,20.1191,20.1177,20.1163,20.1148,20.1134,20.1119,20.1104,20.1089,20.1074,20.1059,20.1043,20.1028,20.1012,20.0996,20.098,20.0964,20.0948,20.0932,20.0915,20.0899,20.0882,20.0865,20.0849,20.0832,20.0814,20.0797,20.078,20.0763,20.0745,20.0728,20.071,20.0692,20.0674,20.0657,20.0639,20.0621,20.0603,20.0584,20.0566,20.0548,20.053,20.0511,20.0493,20.0474,20.0456,20.0437,20.0418,20.04,20.0381,20.0362,20.0343,20.0324,20.0305,20.0286,20.0268,20.0249,20.023,20.021,20.0191,20.0172,20.0153,20.0134,20.0115,20.0096,20.0077,20.0058,20.0038,20.0019,20
20,20.0029,20.0058,20.0086,20.0115,20.0144,20.0172,20.0201,20.023,20.0258,20.0287,20.0316,20.0344,20.0373,20.0401,20.043,20.0458,20.0486,20.0515,20.0543,20.0571,20.0599,20.0627,20.0655,20.0683,20.0711,20.0739,20.0767,20.0794,20.0822,20.0849,20.0876,20.0904,20.0931,20.0958,20.0985,20.1012,20.1038,20.1065,20.1091,20.1118,20.1144,20.117,20.1196,20.1222,20.1247,20.1273,20.1298,20.1323,20.1348,20.1373,20.1398,20.1422,20.1446,20.147,20.1494,20.1518,20.1542,20.1565,20.1588,20.1611,20.1634,20.1656,20.1679,20.1701,20.1722,20.1744,20.1765,20.1787,20.1807,20.1828,20.1848,20.1868,20.1888,20.1908,20.1927,20.1946,20.1965,20.1983,20.2001,20.2019,20.2037,20.2054,20.2071,20.2088,20.2104,20.212,20.2136,20.2151,20.2166,20.2181,20.2195,20.2209,20.2223,20.2236,20.2249,20.2262,20.2274,20.2286,20.2298,20.2309,20.232,20.233,20.234,20.235,20.2359,20.2368,20.2377,20.2385,20.2392,20.24,20.2407,20.2413,20.242,20.2425,20.2431,20.2436,20.244,20.2444,20.2448,20.2451,20.2454,20.2457,20.2459,20.246,20.2462,20.2463,20.2463,20.2463,20.2463,20.2462,20.246,20.2459,20.2457,20.2454,20.2451,20.2448,20.2444,20.244,20.2436,20.2431,20.2425,20.242,20.2413,20.2407,20.24,20.2392,20.2385,20.2377,20.2368,20.2359,20.235,20.234,20.233,20.232,20.2309,20.2298,20.2286,20.2274,20.2262,20.2249,20.2236,20.2223,20.2209,20.2195,20.2181,20.2166,20.2151,20.2136,20.212,20.2104,20.2088,20.2071,20.2054,20.2037,20.2019,20.2001,20.1983,20.1965,20.1946,20.1927,20.1908,20.1888,20.1868,20.1848,20.1828,20.1807,20.1787,20.1765,20.1744,20.1722,20.1701,20.1679,20.1656,20.1634,20.1611,20.1588,20.1565,20.1542,20.1518,20.1494,20.147,20.1446,20.1422,20.1398,20.1373,20.1348,20.1323,20.1298,20.1273,20.1247,20.1222,20.1196,20.117,20.1144,20.1118,20.1091,20.1065,20.1038,20.1012,20.0985,20.0958,20.0931,20.0904,20.0876,20.0849,20.0822,20.0794,20.0767,20.0739,20.0711,20.0683,20.0655,20.0627,20.0599,20.0571,20.0543,20.0515,20.0486,20.0458,20.043,20.0401,20.0373,20.0344,20.0316,20.0287,20.0258,20.023,20.0201,20.0172,20.0144,20.0115,20.0086,20.0058,20.0029,20
20,20.0038,20.0077,20.0115,20.0153,20.0192,20.023,20.0268,20.0306,20.0345,20.0383,20.0421,20.0459,20.0497,20.0535,20.0573,20.0611,20.0649,20.0686,20.0724,20.0761,20.0799,20.0836,20.0874,20.0911,20.0948,20.0985,20.1022,20.1059,20.1095,20.1132,20.1168,20.1205,20.1241,20.1277,20.1313,20.1349,20.1384,20.142,20.1455,20.149,20.1525,20.156,20.1594,20.1629,20.1663,20.1697,20.173,20.1764,20.1797,20.183,20.1863,20.1896,20.1928,20.196,20.1992,20.2024,20.2055,20.2086,20.2117,20.2148,20.2178,20.2208,20.2238,20.2267,20.2296,20.2325,20.2354,20.2382,20.2409,20.2437,20.2464,20.2491,20.2517,20.2543,20.2569,20.2594,20.2619,20.2644,20.2668,20.2692,20.2715,20.2738,20.2761,20.2783,20.2805,20.2826,20.2847,20.2867,20.2887,20.2907,20.2926,20.2945,20.2963,20.2981,20.2998,20.3015,20.3031,20.3047,20.3063,20.3077,20.3092,20.3106,20.3119,20.3132,20.3144,20.3156,20.3168,20.3178,20.3189,20.3199,20.3208,20.3216,20.3225,20.3232,20.3239,20.3246,20.3252,20.3258,20.3263,20.3267,20.3271,20.3274,20.3277,20.3279,20.3281,20.3282,20.3282,20.3282,20.3282,20.3281,20.3279,20.3277,20.3274,20.3271,20.3267,20.3263,20.3258,20.3252,20.3246,20.3239,20.3232,20.3225,20.3216,20.3208,20.3199,20.3189,20.3178,20.3168,20.3156,20.3144,20.3132,20.3119,20.3106,20.3092,20.3077,20.3063,20.3047,20.3031,20.3015,20.2998,20.2981,20.2963,20.2945,20.2926,20.2907,20.2887,20.2867,20.2847,20.2826,20.2805,20.2783,20.2761,20.2738,20.2715,20.2692,20.2668,20.2644,20.2619,20.2594,20.2569,20.2543,20.2517,20.2491,20.2464,20.2437,20.2409,20.2382,20.2354,20.2325,20.2296,20.2267,20.2238,20.2208,20.2178,20.2148,20.2117,20.2086,20.2055,20.2024,20.1992,20.196,20.1928,20.1896,20.1863,20.183,20.1797,20.1764,20.173,20.1697,20.1663,20.1629,20.1594,20.156,20.1525,20.149,20.1455,20.142,20.1384,20.1349,20.1313,20.1277,20.1241,20.1205,20.1168,20.1132,20.1095,20.1059,20.1022,20.0985,20.0948,20.0911,20.0874,20.0836,20.0799,20.0761,20.0724,20.0686,20.0649,20.0611,20.0573,20.0535,20.0497,20.0459,20.0421,20.0383,20.0345,20.0306,20.0268,20.023,20.0192,20.0153,20.0115,20.0077,20.0038,20
20,20.0048,20.0096,20.0144,20.0192,20.0239,20.0287,20.0335,20.0383,20.0431,20.0478,20.0526,20.0574,20.0621,20.0669,20.0716,20.0763,20.0811,20.0858,20.0905,20.0952,20.0999,20.1045,20.1092,20.1138,20.1185,20.1231,20.1277,20.1323,20.1369,20.1415,20.146,20.1506,20.1551,20.1596,20.1641,20.1686,20.173,20.1774,20.1818,20.1862,20.1906,20.1949,20.1992,20.2035,20.2078,20.212,20.2163,20.2205,20.2246,20.2288,20.2329,20.2369,20.241,20.245,20.249,20.253,20.2569,20.2608,20.2646,20.2684,20.2722,20.276,20.2797,20.2834,20.287,20.2906,20.2941,20.2977,20.3011,20.3046,20.308,20.3113,20.3146,20.3179,20.3211,20.3242,20.3273,20.3304,20.3334,20.3364,20.3393,20.3422,20.345,20.3478,20.3505,20.3532,20.3558,20.3583,20.3608,20.3633,20.3657,20.368,20.3703,20.3725,20.3747,20.3768,20.3788,20.3808,20.3827,20.3846,20.3864,20.3881,20.3898,20.3914,20.3929,20.3944,20.3958,20.3972,20.3985,20.3997,20.4008,20.4019,20.403,20.4039,20.4048,20.4056,20.4064,20.4071,20.4077,20.4082,20.4087,20.4091,20.4095,20.4097,20.4099,20.4101,20.4102,20.4102,20.4101,20.4099,20.4097,20.4095,20.4091,20.4087,20.4082,20.4077,20.4071,20.4064,20.4056,20.4048,20.4039,20.403,20.4019,20.4008,20.3997,20.3985,20.3972,20.3958,20.3944,20.3929,20.3914,20.3898,20.3881,20.3864,20.3846,20.3827,20.3808,20.3788,20.3768,20.3747,20.3725,20.3703,20.368,20.3657,20.3633,20.3608,20.3583,20.3558,20.3532,20.3505,20.3478,20.345,20.3422,20.3393,20.3364,20.3334,20.3304,20.3273,20.3242,20.3211,20.3179,20.3146,20.3113,20.308,20.3046,20.3011,20.2977,20.2941,20.2906,20.287,20.2834,20.2797,20.276,20.2722,20.2684,20.2646,20.2608,20.2569,20.253,20.249,20.245,20.241,20.2369,20.2329,20.2288,20.2246,20.2205,20.2163,20.212,20.2078,20.2035,20.1992,20.1949,20.1906,20.1862,20.1818,20.1774,20.173,20.1686,20.1641,20.1596,20.1551,20.1506,20.146,20.1415,20.1369,20.1323,20.1277,20.1231,20.1185,20.1138,20.1092,20.1045,20.0999,20.0952,20.0905,20.0858,20.0811,20.0763,20.0716,20.0669,20.0621,20.0574,20.0526,20.0478,20.0431,20.0383,20.0335,20.0287,20.0239,20.0192,20.0144,20.0096,20.0048,20
20,20.0057,20.0115,20.0172,20.023,20.0287,20.0345,20.0402,20.0459,20.0517,20.0574,20.0631,20.0688,20.0745,20.0802,20.0859,20.0916,20.0972,20.1029,20.1085,20.1142,20.1198,20.1254,20.131,20.1366,20.1422,20.1477,20.1532,20.1588,20.1643,20.1697,20.1752,20.1807,20.1861,20.1915,20.1969,20.2022,20.2076,20.2129,20.2182,20.2234,20.2287,20.2339,20.239,20.2442,20.2493,20.2544,20.2595,20.2645,20.2695,20.2745,20.2794,20.2843,20.2891,20.294,20.2987,20.3035,20.3082,20.3129,20.3175,20.3221,20.3266,20.3311,20.3356,20.34,20.3443,20.3486,20.3529,20.3571,20.3613,20.3654,20.3695,20.3735,20.3774,20.3813,20.3852,20.389,20.3927,20.3964,20.4,20.4036,20.4071,20.4106,20.4139,20.4173,20.4205,20.4237,20.4269,20.4299,20.4329,20.4358,20.4387,20.4415,20.4442,20.4469,20.4495,20.452,20.4545,20.4568,20.4591,20.4614,20.4635,20.4656,20.4676,20.4695,20.4714,20.4732,20.4749,20.4765,20.478,20.4795,20.4809,20.4822,20.4834,20.4845,20.4856,20.4866,20.4875,20.4883,20.4891,20.4897,20.4903,20.4908,20.4912,20.4915,20.4918,20.4919,20.492,20.492,20.4919,20.4918,20.4915,20.4912,20.4908,20.4903,20.4897,20.4891,20.4883,20.4875,20.4866,20.4856,20.4845,20.4834,20.4822,20.4809,20.4795,20.478,20.4765,20.4749,20.4732,20.4714,20.4695,20.4676,20.4656,20.4635,20.4614,20.4591,20.4568,20.4545,20.452,20.4495,20.4469,20.4442,20.4415,20.4387,20.4358,20.4329,20.4299,20.4269,20.4237,20.4205,20.4173,20.4139,20.4106,20.4071,20.4036,20.4,20.3964,20.3927,20.389,20.3852,20.3813,20.3774,20.3735,20.3695,20.3654,20.3613,20.3571,20.3529,20.3486,20.3443,20.34,20.3356,20.3311,20.3266,20.3221,20.3175,20.3129,20.3082,20.3035,20.2987,20.294,20.2891,20.2843,20.2794,20.2745,20.2695,20.2645,20.2595,20.2544,20.2493,20.2442,20.239,20.2339,20.2287,20.2234,20.2182,20.2129,20.2076,20.2022,20.1969,20.1915,20.1861,20.1807,20.1752,20.1697,20.1643,20.1588,20.1532,20.1477,20.1422,20.1366,20.131,20.1254,20.1198,20.1142,20.1085,20.1029,20.0972,20.0916,20.0859,20.0802,20.0745,20.0688,20.0631,20.0574,20.0517,20.0459,20.0402,20.0345,20.0287,20.023,20.0172,20.0115,20.0057,20
20,20.0067,20.0134,20.0201,20.0268,20.0335,20.0402,20.0469,20.0536,20.0603,20.0669,20.0736,20.0803,20.0869,20.0936,20.1002,20.1068,20.1134,20.12,20.1266,20.1332,20.1397,20.1463,20.1528,20.1593,20.1658,20.1723,20.1787,20.1852,20.1916,20.198,20.2044,20.2107,20.217,20.2233,20.2296,20.2359,20.2421,20.2483,20.2545,20.2606,20.2667,20.2728,20.2788,20.2848,20.2908,20.2967,20.3026,20.3085,20.3143,20.3201,20.3259,20.3316,20.3373,20.3429,20.3485,20.354,20.3595,20.3649,20.3703,20.3757,20.381,20.3862,20.3914,20.3965,20.4016,20.4066,20.4116,20.4165,20.4214,20.4262,20.4309,20.4356,20.4402,20.4448,20.4493,20.4537,20.4581,20.4624,20.4666,20.4708,20.4748,20.4789,20.4828,20.4867,20.4905,20.4942,20.4979,20.5014,20.5049,20.5084,20.5117,20.515,20.5181,20.5212,20.5243,20.5272,20.5301,20.5328,20.5355,20.5381,20.5406,20.543,20.5454,20.5476,20.5498,20.5519,20.5538,20.5557,20.5575,20.5592,20.5608,20.5624,20.5638,20.5651,20.5664,20.5675,20.5686,20.5695,20.5704,20.5712,20.5718,20.5724,20.5729,20.5733,20.5736,20.5738,20.5739,20.5739,20.5738,20.5736,20.5733,20.5729,20.5724,20.5718,20.5712,20.5704,20.5695,20.5686,20.5675,20.5664,20.5651,20.5638,20.5624,20.5608,20.5592,20.5575,20.5557,20.5538,20.5519,20.5498,20.5476,20.5454,20.543,20.5406,20.5381,20.5355,20.5328,20.5301,20.5272,20.5243,20.5212,20.5181,20.515,20.5117,20.5084,20.5049,20.5014,20.4979,20.4942,20.4905,20.4867,20.4828,20.4789,20.4748,20.4708,20.4666,20.4624,20.4581,20.4537,20.4493,20.4448,20.4402,20.4356,20.4309,20.4262,20.4214,20.4165,20.4116,20.4066,20.4016,20.3965,20.3914,20.3862,20.381,20.3757,20.3703,20.3649,20.3595,20.354,20.3485,20.3429,20.3373,20.3316,20.3259,20.3201,20.3143,20.3085,20.3026,20.2967,20.2908,20.2848,20.2788,20.2728,20.2667,20.2606,20.2545,20.2483,20.2421,20.2359,20.2296,20.2233,20.217,20.2107,20.2044,20.198,20.1916,20.1852,20.1787,20.1723,20.1658,20.1593,20.1528,20.1463,20.1397,20.1332,20.1266,20.12,20.1134,20.1068,20.1002,20.0936,20.0869,20.0803,20.0736,20.0669,20.0603,20.0536,20.0469,20.0402,20.0335,20.0268,20.0201,20.0134,20.0067,20
20,20.0077,20.0153,20.023,20.0306,20.0383,20.0459,20.0536,20.0612,20.0689,20.0765,20.0841,20.0917,20.0993,20.1069,20.1145,20.122,20.1296,20.1371,20.1447,20.1522,20.1597,20.1671,20.1746,20.182,20.1895,20.1969,20.2042,20.2116,20.2189,20.2262,20.2335,20.2408,20.248,20.2552,20.2624,20.2695,20.2766,20.2837,20.2907,20.2977,20.3047,20.3117,20.3186,20.3254,20.3323,20.339,20.3458,20.3525,20.3592,20.3658,20.3723,20.3789,20.3853,20.3918,20.3981,20.4045,20.4107,20.4169,20.4231,20.4292,20.4353,20.4412,20.4472,20.4531,20.4589,20.4646,20.4703,20.4759,20.4815,20.487,20.4924,20.4977,20.503,20.5082,20.5133,20.5184,20.5234,20.5283,20.5331,20.5379,20.5425,20.5471,20.5516,20.5561,20.5604,20.5647,20.5688,20.5729,20.5769,20.5808,20.5846,20.5884,20.592,20.5955,20.599,20.6023,20.6056,20.6088,20.6118,20.6148,20.6177,20.6204,20.6231,20.6257,20.6281,20.6305,20.6328,20.6349,20.637,20.6389,20.6408,20.6425,20.6441,20.6457,20.6471,20.6484,20.6496,20.6507,20.6517,20.6525,20.6533,20.654,20.6545,20.655,20.6553,20.6555,20.6556,20.6556,20.6555,20.6553,20.655,20.6545,20.654,20.6533,20.6525,20.6517,20.6507,20.6496,20.6484,20.6471,20.6457,20.6441,20.6425,20.6408,20.6389,20.637,20.6349,20.6328,20.6305,20.6281,20.6257,20.6231,20.6204,20.6177,20.6148,20.6118,20.6088,20.6056,20.6023,20.599,20.5955,20.592,20.5884,20.5846,20.5808,20.5769,20.5729,20.5688,20.5647,20.5604,20.5561,20.5516,20.5471,20.5425,20.5379,20.5331,20.5283,20.5234,20.5184,20.5133,20.5082,20.503,20.4977,20.4924,20.487,20.4815,20.4759,20.4703,20.4646,20.4589,20.4531,20.4472,20.4412,20.4353,20.4292,20.4231,20.4169,20.4107,20.4045,20.3981,20.3918,20.3853,20.3789,20.3723,20.3658,20.3592,20.3525,20.3458,20.339,20.3323,20.3254,20.3186,20.3117,20.3047,20.2977,20.2907,20.2837,20.2766,20.2695,20.2624,20.2552,20.248,20.2408,20.2335,20.2262,20.2189,20.2116,20.2042,20.1969,20.1895,20.182,20.1746,20.1671,20.1597,20.1522,20.1447,20.1371,20.1296,20.122,20.1145,20.1069,20.0993,20.0917,20.0841,20.0765,20.0689,20.0612,20.0536,20.0459,20.0383,20.0306,20.023,20.0153,20.0077,20
20,20.0086,20.0172,20.0258,20.0345,20.0431,20.0517,20.0603,20.0689,20.0774,20.086,20.0946,20.1031,20.1117,20.1202,20.1287,20.1373,20.1457,20.1542,20.1627,20.1711,20.1796,20.188,20.1964,20.2047,20.2131,20.2214,20.2297,20.238,20.2462,20.2544,20.2626,20.2708,20.2789,20.287,20.2951,20.3031,20.3111,20.3191,20.327,20.3349,20.3427,20.3505,20.3583,20.366,20.3737,20.3813,20.3889,20.3964,20.4039,20.4114,20.4188,20.4261,20.4334,20.4406,20.4478,20.4549,20.4619,20.4689,20.4758,20.4827,20.4895,20.4963,20.5029,20.5095,20.5161,20.5225,20.5289,20.5352,20.5415,20.5477,20.5538,20.5598,20.5657,20.5716,20.5773,20.583,20.5886,20.5941,20.5996,20.6049,20.6102,20.6153,20.6204,20.6254,20.6303,20.635,20.6397,20.6443,20.6488,20.6532,20.6575,20.6617,20.6658,20.6698,20.6736,20.6774,20.6811,20.6846,20.6881,20.6914,20.6946,20.6978,20.7008,20.7036,20.7064,20.7091,20.7116,20.714,20.7163,20.7185,20.7206,20.7226,20.7244,20.7261,20.7277,20.7292,20.7305,20.7318,20.7329,20.7339,20.7347,20.7355,20.7361,20.7366,20.7369,20.7372,20.7373,20.7373,20.7372,20.7369,20.7366,20.7361,20.7355,20.7347,20.7339,20.7329,20.7318,20.7305,20.7292,20.7277,20.7261,20.7244,20.7226,20.7206,20.7185,20.7163,20.714,20.7116,20.7091,20.7064,20.7036,20.7008,20.6978,20.6946,20.6914,20.6881,20.6846,20.6811,20.6774,20.6736,20.6698,20.6658,20.6617,20.6575,20.6532,20.6488,20.6443,20.6397,20.635,20.6303,20.6254,20.6204,20.6153,20.6102,20.6049,20.5996,20.5941,20.5886,20.583,20.5773,20.5716,20.5657,20.5598,20.5538,20.5477,20.5415,20.5352,20.5289,20.5225,20.5161,20.5095,20.5029,20.4963,20.4895,20.4827,20.4758,20.4689,20.4619,20.4549,20.4478,20.4406,20.4334,20.4261,20.4188,20.4114,20.4039,20.3964,20.3889,20.3813,20.3737,20.366,20.3583,20.3505,20.3427,20.3349,20.327,20.3191,20.3111,20.3031,20.2951,20.287,20.2789,20.2708,20.2626,20.2544,20.2462,20.238,20.2297,20.2214,20.2131,20.2047,20.1964,20.188,20.1796,20.1711,20.1627,20.1542,20.1457,20.1373,20.1287,20.1202,20.1117,20.1031,20.0946,20.086,20.0774,20.0689,20.0603,20.0517,20.0431,20.0345,20.0258,20.0172,20.0086,20
